runID,location,customer_type,demand_charge,export_price,export_price_type,battery_size_kWh,battery_power_kW,min_soc,max_soc,one_way_efficiency,start_soc,n_horizon,n_control,old_energy_charge,new_energy_charge,energy_charge_savings,old_demand_charge,new_demand_charge,demand_charge_savings,retail_profits,battery_charge_cost,battery_discharge_revenues,battery_retail_profits,battery_export_revenue,total_profits
159,CA_San.Diego-Lindbergh.Field.722900_TMY3,Hotel,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-354514.5708329557,-352472.9579452821,2041.612887673604,-63496.34403457082,-44398.399835628006,19097.944198942816,21139.55708661642,-40571.52758164096,42613.14046931458,2041.6128876736184,0.0,21139.55708661642
160,CA_San.Diego-Lindbergh.Field.722900_TMY3,Office,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-574125.7719726029,-575379.687945509,-1253.915972905932,-138200.2469775308,-110383.50763650656,27816.739341024237,26562.823368118305,-75175.88622836367,73921.97025545777,-1253.9159729059033,123.94239254283235,26686.765760661143
161,CA_San.Diego-Lindbergh.Field.722900_TMY3,Office,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-409322.06551343686,-409991.6477244897,-669.5822110527661,-108763.90000413553,-80995.42410074094,27768.47590339457,27098.893692341808,-70655.43185251356,69985.84964146081,-669.582211052737,787.2239148556274,27886.11760719744
162,CA_San.Diego-Lindbergh.Field.722900_TMY3,Apartment,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-359297.16091487784,-349779.74280359515,9517.41811128275,-76903.63262120777,-48415.513481965114,28488.11913924268,38005.53725052543,-59928.55715211617,69445.97526339891,9517.418111282735,0.0,38005.53725052543
163,CA_San.Diego-Lindbergh.Field.722900_TMY3,School,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-375358.96196777397,-376053.37314216094,-694.4111743869144,-107757.29426750382,-76900.4075210152,30856.886746488628,30162.475572101714,-69275.74120526029,68581.33003087339,-694.4111743868997,1532.2649305140608,31694.740502615776
164,CA_San.Diego-Lindbergh.Field.722900_TMY3,Restaurant,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-460898.95368781296,-461764.8271545774,-865.8734667644021,-80306.68103860143,-60332.59152393048,19974.089514670948,19108.21604790655,-59815.03095720746,58949.157490443045,-865.8734667644094,0.0,19108.21604790655
165,CA_San.Diego-Lindbergh.Field.722900_TMY3,School,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-645616.3063069364,-642560.4075895882,3055.898717348348,-191643.61984752727,-160084.86135111286,31558.75849641437,34614.65721376272,-72587.71229251656,75643.61100986491,3055.898717348348,1177.0057594795794,35791.6629732423
166,CA_San.Diego-Lindbergh.Field.722900_TMY3,Hotel,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-384669.27305199,-380028.09725734865,4641.175794641313,-74509.56171433612,-50689.899780866326,23819.6619334698,28460.837728111117,-53453.767290191696,58094.943084833016,4641.17579464132,0.0,28460.837728111117
167,CA_San.Diego-Lindbergh.Field.722900_TMY3,Office,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-324106.9528787252,-326963.71202645125,-2856.7591477260576,-81346.46557147743,-57475.940748675224,23870.524822802206,21013.76567507616,-63422.752016260056,60565.99286853402,-2856.7591477260357,492.70417470184105,21506.469849778
168,CA_San.Diego-Lindbergh.Field.722900_TMY3,Market,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-375390.97654234077,-376510.1176332263,-1119.1410908855032,-69954.42937379144,-53443.870825781385,16510.558548010056,15391.417457124551,-59801.35536330184,58682.214272416306,-1119.141090885525,2.303750585223221e-14,15391.417457124551
169,CA_Palm.Springs-Thermal,Restaurant,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-576830.0209740249,-576891.2803436785,-61.25936965364964,-107494.91510816508,-80364.84677082402,27130.06833734108,27068.808967687422,-74210.9209205463,74149.6615508926,-61.259369653693284,0.0,27068.808967687422
170,CA_Palm.Springs-Thermal,Hospital,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-262552.5131521457,-261766.0628876857,786.4502644598832,-43967.80076071802,-37596.07870338346,6371.722057334555,7158.172321794438,-26475.84802029512,27262.298284754947,786.4502644598288,-1.704334484111977e-14,7158.172321794438
171,CA_Palm.Springs-Thermal,Hotel,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-327265.6119072619,-324732.3782183989,2533.2336888630525,-58741.598100845324,-41672.49426643035,17069.103834414982,19602.33752327803,-35685.59058166017,38218.82427052327,2533.233688863096,0.0,19602.33752327803
172,CA_Palm.Springs-Thermal,Office,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-532532.3461376418,-532462.3130018634,70.03313577838708,-127347.59407724414,-99406.61166627472,27940.98241096944,28011.015546747843,-74851.59919268594,74921.6323284643,70.03313577835797,7.970393045337731e-15,28011.015546747843
173,CA_Palm.Springs-Thermal,Office,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-477546.7132925411,-475931.91310798435,1614.8001845566903,-140064.711614865,-104544.20593231052,35520.505682554474,37135.305867111165,-71338.13247799622,72952.93266255285,1614.8001845566323,601.3387834701183,37736.644650581286
174,CA_Palm.Springs-Thermal,Apartment,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-350767.27996489435,-343090.23961916787,7677.040345726418,-70034.3703404399,-48488.9858264224,21545.384514017504,29222.424859743922,-53515.95829908499,61192.998644811385,7677.040345726404,-1.5301040883235182e-14,29222.424859743922
175,CA_Palm.Springs-Thermal,School,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-460099.5906807261,-460233.6383356489,-134.04765492281877,-138768.9814272731,-104583.06713812584,34185.91428914727,34051.866634224454,-71836.22545280372,71702.17779788094,-134.0476549227751,1076.3206477851786,35128.18728200963
176,CA_Palm.Springs-Thermal,Restaurant,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-525182.4348418515,-525999.9752408094,-817.5403989579062,-96776.29817727619,-71258.61972997453,25517.678447301674,24700.138048343768,-70550.06868326523,69732.52828430722,-817.5403989580083,0.0,24700.138048343768
177,CA_Palm.Springs-Thermal,School,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-652008.9561673262,-649943.4554959473,2065.500671378919,-172964.4309107641,-141328.42669321471,31636.00421754937,33701.504888928284,-72722.46832249098,74787.96899386992,2065.5006713789626,331.162561161076,34032.667450089364
178,CA_Palm.Springs-Thermal,Hotel,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-398782.183280297,-392982.5994813758,5799.583798921201,-77397.74418421714,-54067.56675700491,23330.177427212227,29129.761226133443,-55978.73366678144,61778.31746570264,5799.583798921187,0.0,29129.761226133443
179,CA_Palm.Springs-Thermal,Office,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-367116.8905430124,-369768.9341357892,-2652.043592776754,-94808.51402272673,-67509.51600329865,27298.998019428065,24646.954426651308,-67225.59406796547,64573.55047518872,-2652.043592776754,506.7030156861912,25153.657442337506
180,CA_Palm.Springs-Thermal,Market,10,0.12,flat low,2000,500.0,0.05,1.0,0.92,0.5,24,12,-416561.5345230784,-417376.3266205704,-814.7920974920853,-82756.93694440491,-61523.86201993357,21233.074924471322,20418.28282697924,-72300.66773222023,71485.87563472819,-814.7920974920271,0.0,20418.28282697924
181,CA_San.Francisco.Intl,Restaurant,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-477993.33366338257,-478008.86114993115,-15.527486548642626,-84117.10232165184,-62039.13841335321,22077.963908298618,22062.436421749986,-62997.672663814315,62982.14517726576,-15.527486548555315,32.27237078506336,22094.70879253505
182,CA_San.Francisco.Intl,Hospital,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-259464.33519488052,-264377.715185537,-4913.379990656627,-42424.88010224397,-36771.49447499793,5653.38562724604,740.0056365894127,-26996.160096203643,22082.780105546968,-4913.37999065666,5552.371492120677,6292.377128710092
183,CA_San.Francisco.Intl,Hotel,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-378703.426779241,-376505.77084332367,2197.655935917399,-69542.5244854225,-47725.895457308565,21816.629028113937,24014.284964031336,-48417.93827868048,50615.59421459778,2197.655935917312,341.251604031116,24355.536568062453
184,CA_San.Francisco.Intl,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-513932.8353648402,-552285.7336066754,-38352.89824183524,-134927.67605275198,-104852.93872009091,30074.737332661083,-8278.160909174156,-124669.81196357381,86316.91372173862,-38352.89824183518,41164.96254534254,32886.801636168384
185,CA_San.Francisco.Intl,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-415457.48448468116,-455750.8972089188,-40293.41272423754,-113096.05775819233,-77689.79317723755,35406.26458095478,-4887.148143282757,-113865.2193793116,73571.80665507406,-40293.41272423753,42712.42164082993,37825.273497547176
186,CA_San.Francisco.Intl,Apartment,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-357026.3147463785,-347996.40647748427,9029.908268894185,-78272.43366770742,-48574.239073259305,29698.19459444811,38728.1028633423,-64618.678989547625,73648.5872584418,9029.908268894185,1216.196243256822,39944.29910659912
187,CA_San.Francisco.Intl,School,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-355804.5529376251,-392976.4989954836,-37171.94605785847,-100170.59704253028,-67878.87766722123,32291.71937530904,-4880.22668254943,-108373.81746496566,71201.87140710719,-37171.94605785847,39098.49096726503,34218.264284715595
188,CA_San.Francisco.Intl,Restaurant,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-455182.8029351335,-456562.3413073364,-1379.5383722028928,-78085.74935778361,-58513.06649563218,19572.682862151443,18193.14448994855,-60168.70201452865,58789.16364232563,-1379.5383722030238,4.194695880422165,18197.33918582897
189,CA_San.Francisco.Intl,School,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-543971.0022639859,-597987.0613335486,-54016.05906956282,-193474.47421783415,-153515.33164059726,39959.142577236926,-14056.916492325894,-149113.40242731333,95097.34335775062,-54016.059069562696,64478.628423071015,50421.711930745114
190,CA_San.Francisco.Intl,Hotel,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-394536.50395786023,-389923.4561200153,4613.047837844875,-77805.11042679891,-51845.65839691426,25959.452029884655,30572.49986772953,-62595.73802313073,67208.7858609756,4613.047837844861,936.5928450874496,31509.092712816982
191,CA_San.Francisco.Intl,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-307295.30689255014,-337497.9080833644,-30202.601190814283,-77475.75655571025,-52231.32909280528,25244.427462904965,-4958.173727909314,-85034.59087470133,54831.98968388706,-30202.601190814254,29722.614437336364,24764.440709427046
192,CA_San.Francisco.Intl,Market,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-391004.5731570871,-396438.01314831397,-5433.439991226886,-75324.44414629406,-55605.24438775459,19719.199758539467,14285.759767312586,-71097.78716043246,65664.34716920558,-5433.439991226886,4349.572373670057,18635.332140982642
193,CA_San.Jose.Intl,Restaurant,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-487612.39350242616,-487860.4621009596,-248.06859853334026,-88461.66479120363,-64636.03164494898,23825.63314625464,23577.564547721293,-64824.055991191875,64575.987392658564,-248.06859853332568,14.687016853840019,23592.251564575137
194,CA_San.Jose.Intl,Hospital,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-259793.3502825291,-264952.6179771326,-5159.267694603535,-42863.6269914208,-36900.254589529846,5963.372401890943,804.1047072874063,-27706.12493463559,22546.857240032045,-5159.267694603546,5914.2709892998,6718.375696587206
195,CA_San.Jose.Intl,Hotel,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-367980.8108867139,-366278.32709447294,1702.483792240906,-67851.90803334497,-46506.084269809406,21345.823763535584,23048.30755577649,-46136.260517856164,47838.74431009709,1702.4837922409204,688.5881053543308,23736.89566113082
196,CA_San.Jose.Intl,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-535766.0509902536,-574463.6907968237,-38697.63980657025,-134964.2567731175,-105961.33628111136,29002.920492006142,-9694.719314564109,-124491.53442137784,85793.89461480759,-38697.63980657024,39848.802879570736,30154.08356500663
197,CA_San.Jose.Intl,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-428320.938402129,-470888.6792758195,-42567.74087369052,-123696.369632672,-84948.70672116565,38747.66291150634,-3820.077962184179,-121373.12410025125,78805.38322656072,-42567.740873690505,46183.01585815124,42362.93789596706
198,CA_San.Jose.Intl,Apartment,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-370288.9832994153,-362600.5488712106,7688.434428204666,-80398.16999848478,-51127.33429453458,29270.8357039502,36959.27013215487,-65676.86031012362,73365.29473832826,7688.434428204638,2220.4519398330804,39179.72207198795
199,CA_San.Jose.Intl,School,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-369431.0541992257,-406751.64158871456,-37320.58738948888,-108944.81657225873,-72767.96555331894,36176.851018939786,-1143.736370549086,-110779.37127319316,73458.78388370432,-37320.58738948885,39285.38418230716,38141.647811758085
200,CA_San.Jose.Intl,Restaurant,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-460821.0364250408,-462229.17657354573,-1408.14014850487,-80881.97429028056,-60254.77884434126,20627.195445939306,19219.055297434432,-60939.74068368348,59531.60053517862,-1408.1401485048486,0.6683348198352803,19219.723632254267
201,CA_San.Jose.Intl,School,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-614000.9740484045,-667621.2658979003,-53620.29184949584,-205602.42309521785,-164575.4758210386,41026.9472741792,-12593.344575316643,-149431.48946681735,95811.19761732168,-53620.29184949568,61293.97760581005,48700.6330304934
202,CA_San.Jose.Intl,Hotel,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-398540.7931340938,-394197.53346024296,4343.259673850902,-79118.52167640338,-52737.82859022712,26380.69308617625,30723.952760027158,-61379.28038911482,65722.54006296574,4343.259673850909,1147.882411971211,31871.83517199837
203,CA_San.Jose.Intl,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-315174.0731819031,-346747.5021696048,-31573.428987701715,-81200.2425156161,-54093.743390178766,27106.49912543733,-4466.929862264384,-87953.07522437951,56379.64623667776,-31573.428987701747,30835.803180380484,26368.873318116093
204,CA_San.Jose.Intl,Market,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-394877.9164566167,-400638.30632050656,-5760.389863889897,-76406.27181251263,-56688.33300799135,19717.93880452128,13957.548940631379,-71732.06427269391,65971.67440880397,-5760.389863889925,5008.2296776916355,18965.778618323013
205,CA_Sacramento.Metro,Restaurant,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-516496.5846862496,-518075.8739949209,-1579.2893086713157,-100324.68442400172,-73065.52402911492,27259.160394886803,25679.871086215484,-75246.58663130367,73667.29732263237,-1579.2893086713013,3407.2944387954585,29087.165525010943
206,CA_Sacramento.Metro,Hospital,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-260597.1036984232,-266473.9611273656,-5876.857428942459,-42782.99656766649,-37241.381424346786,5541.615143319701,-335.24228562275675,-28963.131002758197,23086.273573815688,-5876.857428942509,6900.251779391822,6565.0094937690665
207,CA_Sacramento.Metro,Hotel,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-366956.9222091071,-365388.9223319141,1567.9998771929531,-67761.42114879194,-47012.43298491998,20748.98816387196,22316.988041064917,-45994.720847037286,47562.720724230254,1567.9998771929604,1117.2938104626885,23434.281851527598
208,CA_Sacramento.Metro,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-532045.6085539975,-572704.1078204791,-40658.49926648161,-135309.31821062052,-104977.66514265668,30331.653067963813,-10326.8461985178,-126524.0255188287,85865.52625234702,-40658.49926648168,41315.48272691576,30988.636528397965
209,CA_Sacramento.Metro,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-428378.59986961156,-471793.15867205977,-43414.55880244821,-136139.13242226426,-93599.26621117195,42539.8662110923,-874.6925913559097,-123632.67996539836,80218.12116295018,-43414.55880244817,48153.628245716485,47278.93565436057
210,CA_Sacramento.Metro,Apartment,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-371826.2542969233,-365500.0744162553,6326.179880668002,-84032.50219173956,-53766.54168424266,30265.960507496908,36592.14038816491,-66260.54696678229,72586.72684745028,6326.179880668002,3175.498295991576,39767.63868415648
211,CA_Sacramento.Metro,School,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-385800.4581855283,-425263.8306587935,-39463.372473265095,-119236.76610671355,-84625.1777536729,34611.58835304064,-4851.784120224461,-117825.32273941455,78361.95026614946,-39463.37247326512,42290.495781835714,37438.71166161126
212,CA_Sacramento.Metro,Restaurant,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-477825.3174400466,-477865.8119267306,-40.49448668397963,-88660.39284115976,-64915.755852788076,23744.636988371683,23704.142501687704,-67431.16296471583,67390.66847803186,-40.49448668396508,521.6239847145308,24225.76648640224
213,CA_Sacramento.Metro,School,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-629556.7450883541,-679688.4698553911,-50131.724767036845,-202431.67948593735,-159648.91245031412,42782.767035623256,-7348.957731413598,-145732.32936040658,95600.60459336973,-50131.72476703687,57243.848664646976,49894.890933233386
214,CA_Sacramento.Metro,Hotel,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-400631.275269088,-395552.90507911076,5078.3701899771695,-83108.33319335378,-55007.528457919725,28100.80473543405,33179.17492541122,-63262.188047727,68340.55823770416,5078.3701899771695,1157.801181382734,34336.976106793954
215,CA_Sacramento.Metro,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-329615.34966811753,-361423.025029229,-31807.67536111141,-88410.93697420364,-60161.45338304098,28249.48359116265,-3558.1917699487603,-91204.23323266816,59396.5578715567,-31807.67536111145,31963.002043340348,28404.810273391588
216,CA_Sacramento.Metro,Market,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-405258.4248160301,-410197.75724368135,-4939.332427651214,-81457.37774323861,-60773.86646243893,20683.511280799685,15744.178853148467,-75198.51400920439,70259.1815815532,-4939.332427651186,4624.790570103798,20368.969423252267
217,CA_San.Diego-Lindbergh.Field.722900_TMY3,Restaurant,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-496728.4500066135,-495343.7118507054,1384.7381559080677,-90633.56417674279,-65684.20129094926,24949.362885793525,26334.1010417016,-70148.64059638648,71533.37875229464,1384.7381559081696,0.0,26334.1010417016
218,CA_San.Diego-Lindbergh.Field.722900_TMY3,Hospital,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-259662.216523186,-263981.84744914697,-4319.630925961013,-42487.326783878896,-37038.42763219186,5448.8991516870365,1129.268225726024,-26789.69415807338,22470.063232112305,-4319.630925961075,5179.45877343236,6308.7269991583835
219,CA_San.Diego-Lindbergh.Field.722900_TMY3,Hotel,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-354514.5708329557,-352525.01015593467,1989.5606770209847,-63496.34403457082,-44378.25610467998,19118.08792989085,21107.64860691184,-40912.16515059024,42901.72582761128,1989.560677021036,60.172874584846134,21167.821481496685
220,CA_San.Diego-Lindbergh.Field.722900_TMY3,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-574125.7719726029,-613779.2978576539,-39653.525885051,-138200.2469775308,-110383.50763650656,27816.739341024248,-11836.786544026749,-123991.79265407467,84338.26676902379,-39653.525885050876,39416.908419823434,27580.121875796685
221,CA_San.Diego-Lindbergh.Field.722900_TMY3,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-409322.06551343686,-454096.05580648454,-44773.99029304762,-108763.90000413553,-80995.42410074094,27768.47590339457,-17005.51438965305,-120712.97462155705,75938.98432850947,-44773.99029304755,47260.48210859409,30254.967718941043
222,CA_San.Diego-Lindbergh.Field.722900_TMY3,Apartment,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-359297.16091487784,-351340.96613504033,7956.194779837504,-76903.63262120777,-48074.100249508214,28829.532371699584,36785.72715153709,-61432.74365251896,69388.93843235652,7956.194779837577,1617.8117673151266,38403.53891885222
223,CA_San.Diego-Lindbergh.Field.722900_TMY3,School,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-375358.96196777397,-416496.20936979726,-41137.24740202335,-107757.29426750382,-76714.2329015328,31043.06136597102,-10094.186036052328,-117886.28084450008,76749.03344247678,-41137.247402023306,43689.23111039119,33595.045074338865
224,CA_San.Diego-Lindbergh.Field.722900_TMY3,Restaurant,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-460898.95368781296,-461773.1314532106,-874.1777653975296,-80306.68103860143,-59956.33944792594,20350.34159067548,19476.163825277952,-62420.962576982216,61546.78481158468,-874.1777653975441,119.56738907304971,19595.731214351003
225,CA_San.Diego-Lindbergh.Field.722900_TMY3,School,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-645616.3063069364,-696361.052019554,-50744.74571261741,-191643.61984752727,-160084.86135111275,31558.758496414517,-19185.98721620289,-143983.56194228062,93238.81622966305,-50744.74571261756,56471.69202147463,37285.70480527174
226,CA_San.Diego-Lindbergh.Field.722900_TMY3,Hotel,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-384669.27305199,-381494.7612329389,3174.5118190512294,-74509.56171433612,-50218.70293708562,24290.858777250516,27465.37059630175,-56681.98127807192,59856.49309712314,3174.5118190512153,1678.0969316208752,29143.467527922618
227,CA_San.Diego-Lindbergh.Field.722900_TMY3,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-324106.9528787252,-356722.5225765961,-32615.56969787093,-81346.46557147743,-56212.77978279744,25133.685788679984,-7481.883909190948,-91642.87194010233,59027.302242231424,-32615.569697870873,31961.241360768232,24479.357451577285
228,CA_San.Diego-Lindbergh.Field.722900_TMY3,Market,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-375390.97654234077,-380801.5461642303,-5410.569621889503,-69954.42937379144,-52492.28478849166,17462.14458529978,12051.574963410276,-64905.314124117904,59494.74450222844,-5410.569621889466,4131.6161718818485,16183.191135292123
229,CA_Palm.Springs-Thermal,Restaurant,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-576830.0209740249,-580244.6526629911,-3414.631688966183,-107494.91510816508,-80338.65999895066,27156.255109214428,23741.62342024824,-79680.86981390636,76266.23812494018,-3414.631688966183,3247.5706448830706,26989.19406513132
230,CA_Palm.Springs-Thermal,Hospital,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-262552.5131521457,-267353.7278570305,-4801.214704884798,-43967.80076071802,-37574.69895066392,6393.101810054119,1591.8871051693204,-28748.309971842533,23947.09526695768,-4801.21470488486,5978.369470151354,7570.256575320674
231,CA_Palm.Springs-Thermal,Hotel,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-327265.6119072619,-325325.2870949995,1940.3248122623768,-58741.598100845324,-41706.92867310306,17034.669427742272,18974.99424000465,-36575.98160403925,38516.30641630161,1940.3248122623559,723.6590939464578,19698.653333951108
232,CA_Palm.Springs-Thermal,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-532532.3461376418,-573284.8961708607,-40752.550033218926,-127347.59407724414,-99406.61166627466,27940.982410969456,-12811.567622249466,-124799.64834667805,84047.09831345911,-40752.55003321897,42227.670997105,29416.10337485553
233,CA_Palm.Springs-Thermal,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-477546.7132925411,-517085.051050822,-39538.33775828092,-140064.711614865,-104544.20593231043,35520.50568255456,-4017.832075726357,-120709.94292954134,81171.60517126035,-39538.337758280984,43666.54948105312,39648.717405326766
234,CA_Palm.Springs-Thermal,Apartment,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-350767.27996489435,-346569.36506228853,4197.914902605815,-70034.3703404399,-48190.7655765264,21843.6047639135,26041.51966651932,-55587.84450967438,59785.759412280175,4197.9149026058085,3503.980230582559,29545.49989710187
235,CA_Palm.Springs-Thermal,School,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-460099.5906807261,-506336.5913379446,-46237.000657218516,-138768.9814272731,-104583.06713812584,34185.91428914727,-12051.086368071235,-132070.3397298283,85833.33907260979,-46237.000657218516,48662.568458860784,36611.48209078955
236,CA_Palm.Springs-Thermal,Restaurant,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-525182.4348418515,-527145.7604709663,-1963.325629114872,-96776.29817727619,-71067.69499070385,25708.60318657235,23745.27755745748,-73407.28406465176,71443.95843553683,-1963.32562911493,1000.6285633087883,24745.90612076627
237,CA_Palm.Springs-Thermal,School,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-652008.9561673262,-701643.4560774522,-49634.499910125975,-172964.4309107641,-141328.42669321466,31636.004217549464,-17998.495692576515,-135178.98244509613,85544.48253497039,-49634.49991012574,54690.18392323159,36691.688230655076
238,CA_Palm.Springs-Thermal,Hotel,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-398782.183280297,-394367.1671447757,4415.016135521233,-77397.74418421714,-53737.17935834222,23660.564825874928,28075.58096139616,-58687.45912972753,63102.4752652487,4415.0161355211685,1358.0773271756707,29433.65828857183
239,CA_Palm.Springs-Thermal,Office,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-367116.8905430124,-401466.9917533504,-34350.101210338005,-94808.51402272673,-67391.93346628193,27416.58055644478,-6933.520653893225,-99955.93824086252,65605.8370305245,-34350.101210338005,34344.901081234435,27411.380427341217
240,CA_Palm.Springs-Thermal,Market,10,0.14,flat high,2000,500.0,0.05,1.0,0.92,0.5,24,12,-416561.5345230784,-423360.3885777231,-6798.854054644705,-82756.93694440491,-60980.613553725976,21776.323390678925,14977.46933603422,-76961.18131323034,70162.3272585856,-6798.854054644733,5630.836865095002,20608.306201129224
241,CA_San.Francisco.Intl,Restaurant,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-477993.33366338257,-477942.613280149,50.72038323362358,-84117.10232165184,-62539.412246818,21577.69007483384,21628.410458067458,-60689.899529068476,60740.619912302165,50.720383233696346,0.0,21628.410458067458
242,CA_San.Francisco.Intl,Hospital,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-259464.33519488052,-259157.71649168164,306.6187031987938,-42424.88010224397,-36707.53844300175,5717.341659242222,6023.960362441016,-24986.482379311128,25293.10108250992,306.61870319878653,0.0,6023.960362441016
