runID,location,customer_type,demand_charge,export_price,export_price_type,battery_size_kWh,battery_power_kW,min_soc,max_soc,one_way_efficiency,start_soc,n_horizon,n_control,old_energy_charge,new_energy_charge,energy_charge_savings,old_demand_charge,new_demand_charge,demand_charge_savings,retail_profits,battery_charge_cost,battery_discharge_revenues,battery_retail_profits,battery_export_revenue,total_profits,irr,npv
198,CA_Crescent.City-Jack.McNamara.Field.725946_TMY3,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-315982.22209385864,-313219.5246087869,2762.6974850717243,-129632.6519389305,-108594.60012094966,21038.051817980813,23800.749303052533,-10729.564239130435,13492.261724202137,2762.6974850717033,0.0,23800.749303052515,0.17448,68602.466
199,CA_Crescent.City-Jack.McNamara.Field.725946_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-318410.43635477923,-318144.8072181379,265.629136641277,-157229.37926515116,-143084.44187817874,14144.937386972393,14410.56652361367,-11643.560754892307,11909.189891533635,265.6291366413261,0.0,14410.566523613716,0.07701000000000001,9363.241
200,CA_Crescent.City-Jack.McNamara.Field.725946_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-427644.10745924077,-429789.83197459584,-2145.724515355076,-139209.66312421294,-118176.90097244314,21032.7621517698,18887.037636414723,-24050.20444502491,21904.479929669826,-2145.724515355086,0.0,18887.037636414712,0.12516,37603.658
201,CA_Crescent.City-Jack.McNamara.Field.725946_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-408447.6236755989,-407348.9841046385,1098.639570960484,-265526.3112953206,-247253.1037299913,18273.207565329267,19371.847136289754,-11569.649261933691,12668.288832894172,1098.6395709604822,0.0,19371.847136289754,0.13016,40662.144
202,CA_Crescent.City-Jack.McNamara.Field.725946_TMY3,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-362793.1271337153,-360684.6038289626,2108.523304752598,-144213.76125865948,-119084.07348547393,25129.68777318556,27238.21107793815,-13475.765533242457,15584.288837994969,2108.5233047525157,0.0,27238.211077938067,0.20761,90288.153
203,CA_Crescent.City-Jack.McNamara.Field.725946_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-283602.48703402426,-283504.89455828053,97.59247574378969,-132677.79032197435,-120772.00606320266,11905.784258771731,12003.37673451552,-11684.718752103714,11782.311227847493,97.59247574377878,0.0,12003.37673451551,0.049069999999999996,-5822.8380000000025
204,CA_Crescent.City-Jack.McNamara.Field.725946_TMY3,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-377748.12934325077,-377824.90839085,-76.77904759917874,-143708.86706945946,-127208.6004028014,16500.266666658034,16423.487619058855,-11950.607609269911,11873.82856167074,-76.77904759917146,0.0,16423.487619058862,0.09916,22062.023
205,CA_Edwards.AFB.723810_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-504946.8636285468,-503850.1863706586,1096.6772578881937,-187860.9493434428,-165171.3799278274,22689.56941561541,23786.2466735036,-15378.159443386008,16474.83670127415,1096.6772578881428,0.0,23786.24667350355,0.17434000000000002,68510.974
206,CA_Edwards.AFB.723810_TMY3,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-252148.5825224077,-251847.57835278308,301.0041696246772,-85410.64224951535,-76333.58330116446,9077.058948350896,9378.063117975573,-11653.392874739826,11954.3970443645,301.00416962467534,0.0,9378.063117975573,0.01553,-22574.555
207,CA_Edwards.AFB.723810_TMY3,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-342263.47682110703,-340013.41094050696,2250.065880600072,-125840.83577185668,-103000.147697968,22840.688073888683,25090.753954488755,-12678.851663604362,14928.917544204423,2250.065880600061,0.0,25090.753954488744,0.18702,76740.633
208,CA_Edwards.AFB.723810_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-496368.7372116721,-495030.5205223905,1338.216689281573,-253149.8602119901,-233004.3084290957,20145.55178289441,21483.768472175987,-11677.958716894429,13016.175406176008,1338.2166892815767,0.0,21483.76847217599,0.15158,53985.482
209,CA_Edwards.AFB.723810_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-417417.8052438836,-415518.1839191172,1899.6213247664275,-264865.3137296334,-235746.08571160145,29119.228018031947,31018.849342798374,-11714.85370601569,13614.475030782036,1899.621324766344,0.0,31018.849342798287,0.24319000000000002,114138.81599999999
210,CA_Edwards.AFB.723810_TMY3,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-346846.05308451114,-344084.7580217067,2761.29506280442,-149772.1348918481,-129356.17853469714,20415.95635715093,23177.251419955355,-10729.564239130435,13490.859301934825,2761.295062804389,0.0,23177.251419955326,0.16837,64669.046
211,CA_Edwards.AFB.723810_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-375865.50204915437,-374267.6659894904,1597.8360596640268,-229946.6709816404,-210778.42116395207,19168.249817688164,20766.08587735219,-11130.844665842513,12728.6807255065,1597.8360596639886,0.0,20766.085877352154,0.14436,49457.885
212,CA_Edwards.AFB.723810_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-464533.9540764296,-464151.1372314244,382.8168450050872,-167871.40411458572,-147433.5033676503,20437.900746935426,20820.71759194052,-17475.725392125798,17858.542237130892,382.81684500509436,0.0,20820.71759194052,0.14490999999999998,49802.537
213,CA_Edwards.AFB.723810_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-612998.3646187165,-611001.6597351973,1996.7048835192109,-387354.72767650994,-364279.4100402664,23075.31763624353,25072.022519762744,-10917.124395784576,12913.829279303873,1996.7048835192984,0.0,25072.02251976283,0.18684,76622.463
214,CA_Edwards.AFB.723810_TMY3,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-377310.8766405983,-374937.4967486382,2373.379891960067,-150860.23386478337,-127136.26424322445,23723.969621558892,26097.34951351896,-11875.195200468072,14248.575092428127,2373.379891960057,0.0,26097.34951351895,0.19671,83090.87599999999
215,CA_Edwards.AFB.723810_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-323308.8098083572,-322210.84158857376,1097.96821978339,-168278.75184434484,-150954.9367341232,17323.815110221618,18421.78333000501,-11417.73554045336,12515.70376023676,1097.9682197834006,0.0,18421.783330005026,0.12032999999999999,34668.539
216,CA_Edwards.AFB.723810_TMY3,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-402915.5548259386,-401921.32136419375,994.2334617448503,-164171.37526848874,-148191.16915636082,15980.206112127895,16974.43957387275,-11702.22532215652,12696.458783901391,994.2334617448668,0.0,16974.439573872758,0.10507,25537.777
217,CA_Fairfield-Travis.AFB.745160_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-484711.9958466828,-483701.56421547843,1010.4316312043812,-187419.20948863265,-163892.93406943374,23526.275419198882,24536.70705040326,-15588.041168062671,16598.472799267078,1010.4316312044066,0.0,24536.707050403285,0.18165,73245.354
218,CA_Fairfield-Travis.AFB.745160_TMY3,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-245834.05409049641,-245496.31274372386,337.74134677255637,-81724.97846652959,-73545.55890258853,8179.419563941061,8517.160910713617,-11634.43807770479,11972.179424477355,337.74134677256734,0.0,8517.160910713628,0.00298,-28289.166
219,CA_Fairfield-Travis.AFB.745160_TMY3,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-349374.56575380487,-347144.7034173566,2229.8623364482773,-128390.63534895053,-105383.58602067851,23007.049328272,25236.911664720283,-12750.81325191891,14980.6755883671,2229.862336448193,0.0,25236.91166472019,0.18843,77662.688
220,CA_Fairfield-Travis.AFB.745160_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-501866.1957693058,-500930.3732454448,935.8225238610177,-254479.0417159141,-235434.8244346943,19044.21728121987,19980.039805080887,-11559.307753676308,12495.130277537288,935.8225238609776,0.0,19980.039805080847,0.13639,44499.00900000001
221,CA_Fairfield-Travis.AFB.745160_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-401382.8905423053,-399928.6080205355,1454.2825217696954,-248451.67431449282,-221012.74072495746,27438.933589535387,28893.21611130508,-11970.836892892345,13425.119414662026,1454.2825217696827,0.0,28893.216111305068,0.22328,100728.974
222,CA_Fairfield-Travis.AFB.745160_TMY3,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-348298.4446315541,-345540.2064778986,2758.238153655489,-155681.18026446734,-135119.61985667225,20561.56040779513,23319.79856145061,-10729.564239130435,13487.802392785947,2758.238153655516,0.0,23319.798561450643,0.16977,65568.32400000001
223,CA_Fairfield-Travis.AFB.745160_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-359087.6003691753,-357394.22660100553,1693.3737681697241,-223064.72088113087,-205121.06889254414,17943.65198858676,19637.025756756484,-11123.676173854856,12817.04994202459,1693.3737681697348,0.0,19637.02575675649,0.13289,42335.059
224,CA_Fairfield-Travis.AFB.745160_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-449296.8263937203,-449221.0857679239,75.74062579649035,-165900.1211365977,-144867.21669555528,21032.9044410424,21108.645066838893,-17778.07532492579,17853.815950722288,75.74062579649762,0.0,21108.645066838893,0.14781,51618.96599999999
225,CA_Fairfield-Travis.AFB.745160_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-582145.7129528106,-580110.5685207135,2035.144432097208,-379393.5739083008,-355625.342505132,23768.23140316888,25803.37583526608,-10933.526328510125,12968.670760607412,2035.1444320972878,0.0,25803.375835266157,0.19389,81236.303
226,CA_Fairfield-Travis.AFB.745160_TMY3,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-376788.6263043333,-374452.04358663404,2336.58271769929,-150624.33013991913,-127382.32568343106,23242.004456488066,25578.58717418736,-12055.673559846746,14392.256277546057,2336.5827176993107,0.0,25578.587174187378,0.19173,79818.194
227,CA_Fairfield-Travis.AFB.745160_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-308687.2056185853,-307853.79695613694,833.4086624484044,-162946.57291877022,-146454.11903843403,16492.453880336194,17325.8625427846,-11524.442112012304,12357.850774460769,833.4086624484627,0.0,17325.862542784656,0.10880999999999999,27754.776
228,CA_Fairfield-Travis.AFB.745160_TMY3,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-384230.2074656533,-383449.0232821665,781.1841834867372,-153758.91774586146,-140025.98175714593,13732.9359887155,14514.120172202238,-11775.596443742956,12556.780627229751,781.1841834867955,0.0,14514.120172202294,0.07817,10016.523
229,CA_Fresno.Air.Terminal.723890_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-504298.42836814286,-502604.6353723598,1693.7929957831516,-185854.18617797774,-163539.18453168098,22315.00164629679,24008.79464207994,-14075.080502654111,15768.873498437251,1693.7929957831384,0.0,24008.794642079927,0.17651,69914.948
230,CA_Fresno.Air.Terminal.723890_TMY3,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-247755.8241332405,-247713.5680387685,42.25609447195893,-81907.22355582463,-73576.7830591611,8330.440496663534,8372.696591135493,-11633.7753511851,11676.031445657085,42.25609447198258,0.0,8372.696591135516,0.00075,-29270.352000000014
231,CA_Fresno.Air.Terminal.723890_TMY3,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-333037.74914809753,-330781.9436281809,2255.805519916583,-121924.41607746805,-99495.28819237527,22429.127885092763,24684.933405009346,-12635.301780351914,14891.107300268477,2255.8055199165633,0.0,24684.933405009328,0.18309,74180.46
232,CA_Fresno.Air.Terminal.723890_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-516077.28928375186,-515083.91340217256,993.3758815792971,-256611.3592664513,-236046.1766681337,20565.182598317624,21558.558479896918,-11525.375002234561,12518.750883813904,993.3758815793443,0.0,21558.55847989697,0.15232,54457.305
233,CA_Fresno.Air.Terminal.723890_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-417494.46850718727,-415609.2794975522,1885.1890096351847,-253342.7102130011,-223953.32884105344,29389.381371947704,31274.570381582886,-11603.852939667915,13489.04194930313,1885.1890096352145,0.0,31274.57038158292,0.24556999999999998,115752.06599999999
234,CA_Fresno.Air.Terminal.723890_TMY3,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-349683.51739467296,-346919.7395586161,2763.7778360568336,-148884.8325483835,-128761.01301448676,20123.819533896763,22887.597369953597,-10729.564239130435,13493.342075187293,2763.7778360568573,0.0,22887.59736995362,0.16552,62841.725
235,CA_Fresno.Air.Terminal.723890_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-379438.3286228346,-377518.1060168197,1920.2226060148678,-225482.20146931172,-205878.35570075986,19603.84576855184,21524.068374566705,-10908.571023828135,12828.793629842892,1920.2226060147568,0.0,21524.0683745666,0.15198,54239.71900000001
236,CA_Fresno.Air.Terminal.723890_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-464112.7030362706,-463341.1709276902,771.5321085804027,-166886.86269839975,-145885.0324421744,21001.8302562254,21773.362364805802,-16651.18621606926,17422.718324649693,771.5321085804318,0.0,21773.362364805827,0.15447,55812.424000000006
237,CA_Fresno.Air.Terminal.723890_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-656889.6089334664,-654838.8586562955,2050.7502771709114,-386450.9036100828,-362077.9946760487,24372.90893403412,26423.659211205028,-10877.193328963074,12927.943606133955,2050.750277170883,0.0,26423.659211205,0.19984000000000002,85149.444
238,CA_Fresno.Air.Terminal.723890_TMY3,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-377661.5412750507,-375234.4272900564,2427.113984994357,-151819.61481056563,-128462.4900433629,23357.124767202768,25784.238752197125,-11612.164325645503,14039.278310639766,2427.113984994259,0.0,25784.238752197027,0.19371,81115.57400000001
239,CA_Fresno.Air.Terminal.723890_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-322707.57203607267,-321603.29354007525,1104.2784959974233,-167780.76770705168,-149812.75656734538,17968.011139706297,19072.289635703724,-11424.214751089807,12528.493247087188,1104.2784959973797,0.0,19072.28963570368,0.12708,38772.345
240,CA_Fresno.Air.Terminal.723890_TMY3,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-384812.63488965225,-383874.4394506566,938.1954389956663,-151254.35158306896,-137823.815705896,13430.535877172952,14368.731316168618,-11726.649269986494,12664.844708982151,938.1954389956552,0.0,14368.731316168609,0.07654,9099.318
241,CA_Fullerton.Muni,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-480348.3364914076,-478884.0636335868,1464.272857820848,-178257.01835321297,-156080.68232656518,22176.336026647798,23640.608884468653,-13525.198873465266,14989.471731286108,1464.2728578208462,0.0,23640.608884468653,0.17292000000000002,67592.19900000001
242,CA_Fullerton.Muni,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-246617.7261141156,-246500.95911065282,116.76700346279543,-80970.83548582312,-72905.49964246855,8065.33584335458,8182.102846817375,-11647.052544245757,11763.819547708565,116.76700346280994,0.0,8182.10284681739,-0.00224,-30568.975
243,CA_Fullerton.Muni,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-332227.17356619466,-329974.8332236987,2252.34034249594,-119852.9584364669,-97691.54591684174,22161.412519625155,24413.752862121095,-12671.841339272974,14924.181681768932,2252.34034249596,0.0,24413.752862121117,0.18045999999999998,72469.681
244,CA_Fullerton.Muni,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-533965.6523432167,-533062.782638266,902.8697049508336,-261907.4615458975,-242185.0938475781,19722.367698319373,20625.237403270206,-11727.557599594016,12630.427304544863,902.8697049508482,0.0,20625.23740327022,0.14294,48569.324
245,CA_Fullerton.Muni,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-394667.7103482876,-392967.20637047396,1700.5039778136413,-217407.5893868196,-196922.2561637939,20485.333223025664,22185.8372008393,-11373.724988429994,13074.22896624363,1700.5039778136347,0.0,22185.837200839298,0.15857000000000002,58414.57700000001
246,CA_Fullerton.Muni,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-348185.31604114256,-345421.73091021576,2763.585130926745,-148552.14181591597,-128097.61245601367,20454.52935990227,23218.114490829015,-10729.564239130435,13493.149370057188,2763.585130926751,0.0,23218.114490829023,0.16877,64926.836
247,CA_Fullerton.Muni,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-362797.5794474793,-360933.29649951006,1864.2829479691568,-220426.37046904664,-201704.5038125184,18721.86665652824,20586.14960449739,-11042.349605686408,12906.632553655601,1864.2829479691918,0.0,20586.149604497423,0.14254,48322.733
248,CA_Fullerton.Muni,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-445312.3533568931,-444687.0575280165,625.2958288766092,-160519.47983948927,-140194.7953104189,20324.68452907033,20949.980357946944,-16090.051843089617,16715.347671966232,625.2958288766113,0.0,20949.980357946944,0.14622000000000002,50618.008
249,CA_Fullerton.Muni,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-618637.035755091,-616612.644017846,2024.3917372450235,-376754.7140329097,-358294.2809041493,18460.433128760367,20484.824866005394,-10968.165301984822,12992.557039229856,2024.3917372450344,0.0,20484.8248660054,0.14152,47683.513
250,CA_Fullerton.Muni,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-371825.40686825046,-369493.6334877531,2331.773380497354,-144092.340182285,-121051.14532770596,23041.194854579036,25372.96823507639,-12182.339026938325,14514.112407435632,2331.773380497305,0.0,25372.968235076343,0.18975,78521.019
251,CA_Fullerton.Muni,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-311287.9820685074,-310108.4246185917,1179.5574499157374,-160078.40291548707,-144879.38506019244,15199.017855294602,16378.575305210341,-11508.641251626197,12688.19870154198,1179.5574499157829,0.0,16378.575305210383,0.09867999999999999,21778.688
252,CA_Fullerton.Muni,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-365569.0682979053,-364924.1183847883,644.9499131169288,-140149.96916747483,-126196.42860479186,13953.540562683018,14598.490475799948,-11963.815685431398,12608.765598548356,644.9499131169578,0.0,14598.490475799976,0.07912000000000001,10548.784
253,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-465966.4006672426,-465013.1385383061,953.2621289365344,-169633.84686523132,-146903.62397371762,22730.22289151369,23683.48502045023,-14838.400579016934,15791.662707953521,953.262128936587,0.0,23683.485020450284,0.17334000000000002,67862.688
254,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-244725.13775108845,-244626.25019968225,98.88755140619469,-80212.63516651426,-72255.99955445828,7956.635612055979,8055.523163462174,-11642.604888055193,11741.492439461405,98.88755140620924,0.0,8055.523163462189,-0.00428,-31443.722
255,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-341864.0811814474,-339631.9092180968,2232.1719633506145,-122932.42051216961,-100476.35947179797,22456.061040371627,24688.233003722242,-12756.20097166447,14988.372935015037,2232.1719633505672,0.0,24688.233003722202,0.18312,74201.275
256,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-531544.3726506126,-530702.1498703805,842.2227802320848,-260599.9003620327,-242257.10056522593,18342.79979680671,19185.02257703879,-11795.964899032795,12638.187679264856,842.2227802320593,0.0,19185.022577038766,0.12824000000000002,39483.536
257,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-379914.3122435049,-378856.05373007024,1058.2585134346157,-200652.6593511189,-183273.82459898206,17378.834752136783,18437.0932655714,-11764.69108653803,12822.949599972657,1058.2585134346243,0.0,18437.09326557141,0.12049000000000001,34765.123999999996
258,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-342671.124666165,-339906.85315199953,2764.271514165448,-147287.87630093118,-126218.11206289276,21069.76423803845,23834.035752203898,-10729.564239130435,13493.83575329581,2764.271514165377,0.0,23834.035752203825,0.17481,68812.458
259,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-349846.99055915506,-348664.2028681119,1182.787691043166,-202516.14602225574,-184258.67532096774,18257.470701287995,19440.25839233116,-11522.157647646189,12704.945338689304,1182.7876910431148,0.0,19440.258392331107,0.13087000000000001,41093.725
260,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-434757.58089552773,-434812.86212085,-55.28122532233829,-152250.25754626328,-133165.2303922769,19085.0271539864,19029.74592866405,-18049.448053792137,17994.16682846979,-55.28122532234556,0.0,19029.745928664044,0.12664,38503.95200000001
261,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-583585.4543071233,-581847.7988773738,1737.6554297495165,-363779.7326148831,-344745.1061629965,19034.62645188661,20772.28188163612,-11093.150759504388,12830.806189253968,1737.6554297495804,0.0,20772.28188163619,0.14443,49496.974
262,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-367036.0400757053,-364786.2191245555,2249.8209511498567,-142973.72073057806,-119148.89560821276,23824.825122365277,26074.64607351513,-12651.400129184323,14901.22108033424,2249.820951149917,0.0,26074.64607351519,0.1965,82947.648
263,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-303810.0608748053,-303136.87789226783,673.182982537488,-152521.46393969812,-138659.61542710126,13861.848512596858,14535.031495134346,-11634.558336690503,12307.741319227925,673.1829825374207,0.0,14535.031495134279,0.07841000000000001,10148.445
264,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-358763.0007212498,-358597.414906849,165.58581440080886,-135433.85234291945,-121369.71619604992,14064.136146869498,14229.721961270305,-12000.89090390788,12166.476718308742,165.58581440086164,0.0,14229.721961270356,0.07497000000000001,8222.359
265,CA_Hayward.Air.Terminal.724935_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-459082.3530072779,-457772.6756204806,1309.6773867973825,-169655.08484708355,-146900.48236281163,22754.60248427192,24064.279871069302,-15014.88274849734,16324.560135294743,1309.6773867974046,0.0,24064.279871069328,0.17706,70264.984
266,CA_Hayward.Air.Terminal.724935_TMY3,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-246452.6782257189,-246297.5504803721,155.12774534683558,-80929.00293250977,-73146.46147915116,7782.5414533586145,7937.66919870545,-11629.454558874711,11784.582304221547,155.1277453468374,0.0,7937.669198705453,-0.00619,-32258.169
267,CA_Hayward.Air.Terminal.724935_TMY3,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-346258.3982730916,-344006.3883421597,2252.009930931789,-127527.68214605072,-104414.94867746338,23112.733468587336,25364.743399519128,-12697.44092246843,14949.450853400227,2252.0099309317998,0.0,25364.74339951913,0.18967,78469.132
268,CA_Hayward.Air.Terminal.724935_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-506357.8846726882,-505154.6305918296,1203.2540808586634,-256734.6434789528,-237673.4989208261,19061.144558126747,20264.39863898541,-11534.769367889498,12738.023448748212,1203.2540808587182,0.0,20264.398638985465,0.13928,46292.924000000006
269,CA_Hayward.Air.Terminal.724935_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-402500.3839846412,-400299.8250471209,2200.5589375201957,-240433.55560774892,-212320.03613123024,28113.51947651873,30314.07841403893,-11468.58457769785,13669.143515218087,2200.558937520238,0.0,30314.07841403897,0.23661,109692.674
270,CA_Hayward.Air.Terminal.724935_TMY3,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-346816.3558804817,-344059.4058207228,2756.950059758848,-156801.08086522928,-136312.17475007568,20488.9061151536,23245.856174912453,-10729.564239130435,13486.514298889299,2756.950059758865,0.0,23245.856174912467,0.16905,65101.848
271,CA_Hayward.Air.Terminal.724935_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-347448.68108169705,-345718.27079672995,1730.4102849671035,-214296.05554815615,-191460.79833724565,22835.257210910524,24565.667495877628,-11048.02720639838,12778.437491365496,1730.4102849671165,0.0,24565.667495877642,0.18193,73428.055
272,CA_Hayward.Air.Terminal.724935_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-434792.9605228331,-434473.46174509375,319.49877773935435,-153833.70312431335,-133212.99899538493,20620.704128928424,20940.202906667782,-17427.131582635942,17746.630360375242,319.4987777392962,0.0,20940.20290666772,0.14612,50556.326
273,CA_Hayward.Air.Terminal.724935_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-564600.9113994372,-562618.7097343678,1982.2016650695587,-380315.37899436546,-356713.9121386389,23601.466855726558,25583.668520796116,-10972.679313257306,12954.880978326928,1982.2016650696225,0.0,25583.668520796182,0.19178,79850.25
274,CA_Hayward.Air.Terminal.724935_TMY3,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-374917.3182820889,-372574.3032007609,2343.0150813279906,-150599.08031248202,-126513.74513315642,24085.3351793256,26428.350260653588,-12154.909783007657,14497.924864335613,2343.0150813279542,0.0,26428.350260653555,0.19989,85179.038
275,CA_Hayward.Air.Terminal.724935_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-297103.1177649991,-295776.5653172964,1326.5524477026775,-157082.2832322575,-140388.96983901586,16693.313393241642,18019.86584094432,-11329.562715349537,12656.115163052149,1326.5524477026104,0.0,18019.86584094425,0.11613,32132.988999999998
276,CA_Hayward.Air.Terminal.724935_TMY3,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-369856.2023175917,-369011.9989382207,844.2033793710289,-143679.25866453597,-130301.81355710984,13377.445107426101,14221.648486797132,-11876.109807417693,12720.313186788711,844.2033793710198,0.0,14221.64848679712,0.07488,8171.425999999998
277,CA_Imperial.County,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-559735.7245190397,-558174.53231831,1561.19220072974,-209121.09435388105,-187132.34880518788,21988.745548693143,23549.937749422887,-13110.146367509831,14671.33856823951,1561.192200729678,0.0,23549.937749422817,0.17203,67020.188
