runID,location,customer_type,demand_charge,export_price,export_price_type,battery_size_kWh,battery_power_kW,min_soc,max_soc,one_way_efficiency,start_soc,n_horizon,n_control,old_energy_charge,new_energy_charge,energy_charge_savings,old_demand_charge,new_demand_charge,demand_charge_savings,retail_profits,battery_charge_cost,battery_discharge_revenues,battery_retail_profits,battery_export_revenue,total_profits,irr,npv
396,CA_Modesto.Muni,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-384043.94010240096,-383025.27374925016,1018.6663531507946,-153528.49152992494,-133936.62349821226,19591.868031712656,20610.53438486345,-23643.660313972247,24662.326667123056,1018.6663531508203,0.0,20610.53438486348,0.02799,-33151.009
397,CA_Montague-Siskiyou.County,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-478088.53628630436,-476800.4804500901,1288.0558362142765,-174616.74720615533,-141426.12575611455,33190.62145004078,34478.677286255064,-27221.70042735793,28509.756263572144,1288.0558362142074,0.0,34478.677286254984,0.10789000000000001,54417.857
398,CA_Montague-Siskiyou.County,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-253841.84158027172,-254042.3187112188,-200.4771309470525,-86039.60802502927,-73390.44620815293,12649.161816876338,12448.684685929285,-20981.271202493568,20780.794071546465,-200.47713094710343,0.0,12448.684685929236,-0.0385,-90172.364
399,CA_Montague-Siskiyou.County,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-349495.35334324004,-346928.57876815216,2566.774575087882,-130147.20242939275,-93843.99359952172,36303.208829870986,38869.98340495887,-29702.64471776001,32269.419292847866,2566.7745750878603,0.0,38869.983404958846,0.13080999999999998,82120.99900000001
400,CA_Montague-Siskiyou.County,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-464567.88622905046,-462456.9686494726,2110.9175795778283,-235198.92389926038,-206779.65355211927,28419.270347141108,30530.187926718936,-22478.992218193598,24589.909797771452,2110.9175795778533,0.0,30530.187926718965,0.08653,29508.283
401,CA_Montague-Siskiyou.County,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-400742.82691815204,-397531.5164596893,3211.310458462744,-255576.57466574147,-204630.0819578832,50946.49270785836,54157.8031663211,-23814.637942682548,27025.94840114536,3211.3104584628054,0.0,54157.80316632116,0.2061,178566.25600000005
402,CA_Montague-Siskiyou.County,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-336106.388550098,-330771.2094721521,5335.179077945824,-148008.35500989563,-113837.9100163823,34170.44499351333,39505.62407145916,-21469.8833297396,26805.062407685433,5335.179077945839,0.0,39505.62407145917,0.13407,86131.024
403,CA_Montague-Siskiyou.County,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-343207.53615246,-341012.12016408506,2195.415988374909,-195232.10832829907,-164086.32471656153,31145.783611737534,33341.19960011245,-22651.80708214359,24847.22307051848,2195.4159883748907,0.0,33341.199600112435,0.10182000000000001,47241.927
404,CA_Montague-Siskiyou.County,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-446513.8627979332,-446476.7608829196,37.10191501356893,-156344.70060839868,-128467.4887693724,27877.211839026302,27914.313754039882,-30430.89752918884,30467.99944420238,37.10191501355439,0.0,27914.31375403986,0.07188,13005.691
405,CA_Montague-Siskiyou.County,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-510076.50511504046,-506454.1956918679,3622.3094231726723,-317259.58219696896,-280266.3518739081,36993.23032306094,40615.53974623361,-21693.7341960823,25316.04361925493,3622.309423172635,0.0,40615.539746233575,0.13972,93133.075
406,CA_Montague-Siskiyou.County,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-369844.6167129071,-365744.73868026,4099.878032647132,-148469.24216477902,-110738.38747792787,37730.85468685116,41830.73271949828,-26498.806374720698,30598.684407367797,4099.878032647092,0.0,41830.732719498235,0.14587,100799.283
407,CA_Montague-Siskiyou.County,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-300343.64335509413,-299402.19817965897,941.445175435103,-151546.5516879582,-126179.01959714,25367.532090818204,26308.977266253307,-23134.550076369498,24075.9952518046,941.445175435103,0.0,26308.977266253307,0.06266000000000001,2878.211
408,CA_Montague-Siskiyou.County,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-406855.20365428156,-405714.3541814411,1140.8494728404912,-161124.20266746162,-139216.00721305044,21908.195454411183,23049.04492725167,-23611.036499706817,24751.885972547305,1140.8494728404876,0.0,23049.04492725167,0.04328,-17687.508
409,CA_Monterey.NAF.724915_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-451896.5005193213,-451906.6192572442,-10.118737922864966,-158986.14169559412,-129842.99805829035,29143.14363730382,29133.02489938095,-29199.659891625604,29189.541153702692,-10.11873792291226,0.0,29133.024899380904,0.07876,20694.093
410,CA_Monterey.NAF.724915_TMY3,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-246304.3497014225,-246443.24816617073,-138.89846474825754,-80595.25411000056,-70001.67530410044,10593.57880590012,10454.680341151865,-19367.78747739681,19228.88901264854,-138.89846474827573,0.0,10454.680341151845,-0.06103,-106095.709
411,CA_Monterey.NAF.724915_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-355431.8448893754,-352949.5128055235,2482.332083851914,-130513.21323089304,-94931.58007135954,35581.63315953352,38063.96524338544,-29787.655467542216,32269.987551394184,2482.3320838519685,0.0,38063.965243385486,0.12666,77036.12599999999
412,CA_Monterey.NAF.724915_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-478992.57555103104,-476644.2717732758,2348.303777755238,-253773.3635104322,-228677.0706503433,25096.292860088924,27444.59663784417,-22693.597922647587,25041.90170040289,2348.303777755307,0.0,27444.59663784424,0.0692,10042.418
413,CA_Monterey.NAF.724915_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-390268.0619815567,-387815.6251731446,2452.43680841208,-215187.37921509237,-175364.8420007148,39822.537214377575,42274.97402278966,-23966.578264451167,26419.01507286317,2452.4368084119924,0.0,42274.97402278957,0.1481,103601.838
414,CA_Monterey.NAF.724915_TMY3,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-337303.682563234,-331940.22808316536,5363.454480068642,-148528.01533940347,-113922.8807132084,34605.13462619507,39968.58910626371,-21502.08418826676,26865.538668335448,5363.454480068696,0.0,39968.58910626377,0.13643,89051.7
415,CA_Monterey.NAF.724915_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-334451.05915705557,-332525.638186994,1925.4209700615606,-182669.912496953,-155564.1383077054,27105.774189247604,29031.195159309165,-22843.54312342521,24768.96409348681,1925.4209700616045,0.0,29031.195159309213,0.07819,20051.686999999998
416,CA_Monterey.NAF.724915_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-430906.88987494045,-432235.70805754187,-1328.8181826013604,-147194.13085974148,-120479.02630687685,26715.10455286465,25386.28637026329,-32129.005243066265,30800.18706046496,-1328.8181826013024,0.0,25386.28637026335,0.05727,-2942.708
417,CA_Monterey.NAF.724915_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-498089.9732609331,-494585.16847122717,3504.8047897059587,-366553.9567188035,-332081.7785576059,34472.17816119763,37976.98295090359,-22266.761834910947,25771.566624616826,3504.8047897058755,0.0,37976.982950903504,0.12621,76487.386
418,CA_Monterey.NAF.724915_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-373756.69391906296,-370086.67195050186,3670.0219685611078,-148850.53099404206,-110399.7224918794,38450.80850216266,42120.83047072377,-27653.36143766272,31323.383406223897,3670.021968561181,0.0,42120.830470723835,0.14733,102629.403
419,CA_Monterey.NAF.724915_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-290325.27710614423,-289659.3256200077,665.9514861365316,-144084.22968960973,-122304.06401274947,21780.165676860248,22446.117162996787,-23108.671495035454,23774.62298117201,665.9514861365568,0.0,22446.1171629968,0.03959,-21491.159
420,CA_Monterey.NAF.724915_TMY3,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-372041.1202431757,-372017.25216912,23.86807405570289,-144889.1395242068,-122741.67594978747,22147.463574419322,22171.331648475025,-23760.78822652957,23784.656300585302,23.868074055732002,0.0,22171.331648475054,0.03789,-23224.68
421,CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-461478.4527738529,-460488.3384152018,990.1143586510443,-166891.36191797926,-136908.31900015243,29983.042917826802,30973.157276477843,-27607.27859262412,28597.39295127516,990.114358651037,0.0,30973.157276477832,0.08897000000000001,32302.815
422,CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-247080.96004536079,-247139.16296460052,-58.202919239818584,-81333.4031196876,-70526.78733072201,10806.615788965573,10748.412869725755,-19476.401269623024,19418.198350383187,-58.20291923983677,0.0,10748.412869725737,-0.05753,-103750.075
423,CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-347961.25403734704,-345576.1652062295,2385.0888311175518,-128248.88772696053,-92625.42548691467,35623.46224004586,38008.55107116341,-29941.563028252946,32326.65185937049,2385.0888311175404,0.0,38008.5510711634,0.12638,76686.538
424,CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-502840.5497832355,-501429.1161207145,1411.4336625209546,-257201.0224159089,-229375.71604370768,27825.30637220107,29236.740034722025,-23007.570701352823,24419.00436387381,1411.4336625209835,0.0,29236.74003472205,0.07934,21348.394
425,CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-405021.26751523523,-402556.52761684096,2464.739898394269,-230194.67468515885,-192228.64389388164,37966.03079127721,40430.77068967148,-23553.824031997174,26018.56393039141,2464.7398983942403,0.0,40430.77068967145,0.13879,91967.435
426,CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-347978.02197855804,-342626.36201276927,5351.659965788713,-152475.96703376013,-118667.2475631806,33808.719470579534,39160.379436368254,-21471.0105138494,26822.67047963814,5351.6599657887455,0.0,39160.37943636828,0.1323,83953.002
427,CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-349432.1077994296,-347149.29272042844,2282.815079001186,-203230.0641977033,-173092.19936803813,30137.864829665166,32420.679908666352,-22670.63738413872,24953.45246313996,2282.815079001237,0.0,32420.679908666407,0.09686,41434.705
428,CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-436218.1723667508,-436610.25994303287,-392.08757628209435,-152280.0581474891,-125320.89650813381,26959.161639355298,26567.074063073203,-30901.20573619841,30509.11815991634,-392.08757628207604,0.0,26567.074063073218,0.06415,4506.449000000001
429,CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-572443.8270069311,-568869.4830510464,3574.343955884688,-384293.9480946815,-349552.06419102853,34741.88390365289,38316.22785953758,-21990.54248544725,25564.886441332128,3574.343955884877,0.0,38316.22785953777,0.12796,78627.558
430,CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-376659.710421607,-372852.99433272454,3806.7160888824733,-149371.19931840847,-111657.1149120603,37714.08440634815,41520.80049523062,-26871.689687310416,30678.40577619292,3806.7160888825056,0.0,41520.80049523065,0.14431,98844.034
431,CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-298321.54052534443,-297449.4024673152,872.1380580292316,-152878.59685168188,-129794.64068670105,23083.956164980875,23956.094223010103,-23131.615190150675,24003.753248179903,872.1380580292242,0.0,23956.0942230101,0.04877,-11965.267
432,CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-373367.25653006416,-372977.55724591436,389.6992841497413,-145567.672278622,-124481.86374442207,21085.808534199925,21475.507818349663,-23706.725476078995,24096.42476022873,389.69928414973396,0.0,21475.50781834966,0.033530000000000004,-27635.426
433,CA_Napa.County,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-460398.22507920244,-459464.4630417124,933.7620374900873,-168227.67629018356,-138208.33853768161,30019.337752501942,30953.099789992037,-27590.38343604353,28524.145473533637,933.7620374901126,0.0,30953.099789992066,0.08886000000000001,32176.279
434,CA_Napa.County,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-246126.97862962852,-246283.6098873813,-156.6312577528588,-80852.2987211287,-69921.5067362807,10930.791984847994,10774.160727095135,-19316.3268181692,19159.69556041632,-156.63125775287338,0.0,10774.16072709512,-0.05723,-103544.463
435,CA_Napa.County,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-357659.05615058064,-355169.32074144867,2489.735409131972,-133036.5263345337,-96890.228328277,36146.29800625669,38636.033415388665,-29715.26864618865,32205.004055320594,2489.7354091319394,0.0,38636.033415388636,0.12961,80645.095
436,CA_Napa.County,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-488088.4937465721,-486525.5790489379,1562.9146976339398,-257071.3056913953,-227007.6532002788,30063.65249111649,31626.56718875043,-22930.27107345776,24493.18577109168,1562.9146976339252,0.0,31626.56718875041,0.09254,36424.939
437,CA_Napa.County,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-410109.5271445228,-407627.30047365336,2482.226670869393,-245564.50655261285,-202344.05647438773,43220.45007822508,45702.676749094484,-24101.854742771066,26584.081413640542,2482.226670869473,0.0,45702.676749094564,0.16516,125225.96
438,CA_Napa.County,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-344510.81051688205,-339202.9745420186,5307.835974863438,-154424.91936646518,-119971.46271345516,34453.45665301004,39761.29262787348,-21472.85300903684,26780.688983900283,5307.835974863438,0.0,39761.29262787348,0.13538,87743.94300000001
439,CA_Napa.County,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-344984.38975270995,-342583.909540332,2400.480212377967,-205122.41816513008,-170838.06050703526,34284.357658094836,36684.83787047281,-22655.224695505323,25055.70490788332,2400.480212377999,0.0,36684.83787047284,0.11950999999999999,68335.716
440,CA_Napa.County,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-436333.3604064272,-436632.63274878135,-299.27234235411737,-153555.17468579815,-126745.83045239346,26809.34423340472,26510.0718910506,-30679.928242868482,30380.655900514434,-299.27234235405194,0.0,26510.071891050666,0.06382,4146.843
441,CA_Napa.County,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-544742.2847492422,-540949.9688248481,3792.3159243941773,-383286.58883664,-344617.2535801587,38669.33525648125,42461.65118087543,-21917.564729521022,25709.880653915254,3792.315924394236,0.0,42461.65118087549,0.14904,104779.516
442,CA_Napa.County,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-379657.4902669244,-375675.53236427385,3981.9579026505817,-152391.4966513343,-115498.42587293312,36893.07077840118,40875.028681051765,-26346.410523362167,30328.36842601273,3981.957902650564,0.0,40875.028681051765,0.14104,94770.096
443,CA_Napa.County,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-295716.06032640877,-294761.9017372639,954.1585891449356,-152826.51951401882,-127070.2390998768,25756.280414141977,26710.439003286912,-23114.25447172444,24068.41306086937,954.1585891449176,0.0,26710.43900328689,0.06498,5410.8859999999995
444,CA_Napa.County,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-379265.9913079653,-378898.7829177243,367.20839024102315,-147706.68578155935,-127208.22918479994,20498.45659675941,20865.66498700044,-23677.696234580926,24044.904624821957,367.20839024103407,0.0,20865.664987000444,0.02965,-31514.062
445,CA_Needles,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-555596.7595310353,-553082.192916125,2514.566614910378,-199523.9266797489,-171524.2542217666,27999.672457982408,30514.239072892782,-25409.49311764066,27924.059732551133,2514.566614910473,0.0,30514.23907289288,0.08644,29407.667999999998
446,CA_Needles,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-245407.5085504948,-245230.4795779477,177.02897254712295,-81930.72566802426,-70355.10603094555,11575.61963707871,11752.64860962583,-19658.19262273369,19835.2215952808,177.0289725471048,0.0,11752.648609625812,-0.04607,-95730.638
447,CA_Needles,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-302591.5561217697,-300510.1318454536,2081.424276316131,-108626.43669520557,-76917.68059472194,31708.75610048363,33790.18037679976,-28603.217747398838,30684.642023714947,2081.4242763161055,0.0,33790.18037679973,0.10422000000000001,50074.38200000001
448,CA_Needles,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-463958.8963737482,-462745.7870688733,1213.1093048749608,-218937.57932151813,-190611.33025790122,28326.249063616968,29539.35836849193,-23394.25653853727,24607.365843412223,1213.1093048749535,0.0,29539.358368491918,0.08102999999999999,23257.503
449,CA_Needles,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-448320.3790319193,-444826.9565093732,3493.422522546141,-255289.405165229,-222646.9258625329,32642.479302696036,36135.90182524218,-22403.325907320166,25896.748429866308,3493.422522546149,0.0,36135.90182524219,0.11664000000000001,64872.68
450,CA_Needles,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-319162.80174993555,-314023.3992873608,5139.402462574772,-127780.52801052722,-97033.76592824068,30746.762082286543,35886.16454486131,-21658.61184551223,26798.014308086968,5139.402462574737,0.0,35886.164544861276,0.11533,63297.179
451,CA_Needles,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-440087.58384590095,-437171.24121181015,2916.3426340908045,-253392.33492301768,-224154.61707925407,29237.71784376359,32154.060477854393,-22243.002420242865,25159.34505433369,2916.3426340908263,0.0,32154.060477854415,0.09541000000000001,39752.701
452,CA_Needles,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-503430.7752960222,-501858.35440167604,1572.420894346258,-179161.4531169057,-153048.72207088553,26112.73104602017,27685.151940366424,-27305.93147573128,28878.352370077486,1572.4208943462106,0.0,27685.15194036638,0.07057000000000001,11559.993
453,CA_Needles,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-516051.9389640095,-513533.3246857799,2518.614278229536,-259864.48076552345,-234133.15404234995,25731.32672317349,28249.941001403044,-22537.985806222954,25056.60008445251,2518.614278229557,0.0,28249.94100140305,0.07378,15123.04
454,CA_Needles,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-364730.03417333757,-360885.22776452044,3844.806408817181,-141527.66561266148,-106415.35794130537,35112.3076713561,38957.11408017328,-25366.1724523847,29210.97886120188,3844.806408817181,0.0,38957.11408017328,0.13126,82670.675
455,CA_Needles,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-345907.62607974303,-344225.93488255725,1681.691197185719,-174882.15622586382,-149576.0779899685,25306.078235895293,26987.769433081005,-22972.952342683773,24654.64353986951,1681.6911971857337,0.0,26987.76943308102,0.06658,7160.4619999999995
456,CA_Needles,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-403768.01895277377,-402539.1869591784,1228.8319935953475,-159695.4767570768,-139099.61792213866,20595.858834938146,21824.69082853349,-23454.28641660858,24683.118410203893,1228.831993595315,0.0,21824.69082853346,0.03574,-25414.812
457,CA_Oakland.Intl,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-453912.655198229,-452892.3940742286,1020.2611240004187,-163612.28574996712,-134878.40004569132,28733.88570427583,29754.14682827625,-27509.565667031766,28529.82679103221,1020.261124000448,0.0,29754.14682827628,0.08223,24612.523999999998
458,CA_Oakland.Intl,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-246682.93883843426,-246764.0336942883,-81.09485585405491,-80836.12871856146,-70126.73642519796,10709.392293363504,10628.297437509449,-19539.71090960333,19458.616053749265,-81.09485585406945,0.0,10628.297437509436,-0.05895,-104709.271
459,CA_Oakland.Intl,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-354049.95185739134,-351572.59266337275,2477.3591940185293,-130468.50678358598,-94699.68664529543,35768.82013829055,38246.17933230908,-29832.97845173612,32310.337645754662,2477.359194018536,0.0,38246.17933230909,0.1276,78185.648
460,CA_Oakland.Intl,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-493209.5376886142,-491237.2118910851,1972.325797529076,-254959.60980195052,-227165.8019289289,27793.80787302152,29766.1336705506,-22875.213290838736,24847.539088367852,1972.325797529116,0.0,29766.13367055064,0.08229,24688.145
461,CA_Oakland.Intl,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-396889.26999248686,-394711.95243687107,2177.317555615853,-224697.6635681179,-182796.74707148425,41900.91649663367,44078.23405224952,-24219.3814956954,26396.69905131121,2177.3175556158208,0.0,44078.23405224949,0.15712,114977.946
462,CA_Oakland.Intl,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-339627.6129904468,-334263.2105152883,5364.402475158509,-150347.55700267904,-117417.76141708053,32929.795585598506,38294.198060757015,-21464.39453279733,26828.797007955927,5364.402475158597,0.0,38294.1980607571,0.12785,78488.58
463,CA_Oakland.Intl,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-339108.90495830326,-337564.1349935868,1544.7699647164554,-194319.26962515953,-163941.39471444994,30377.874910709594,31922.64487542605,-23027.357425972816,24572.127390689293,1544.7699647164773,0.0,31922.64487542607,0.09416000000000001,38292.784
464,CA_Oakland.Intl,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-431797.9307199464,-431953.4692053556,-155.53848540928448,-150931.78318988724,-123675.11205493432,27256.67113495292,27101.132649543637,-30295.76709375648,30140.228608347206,-155.53848540926631,0.0,27101.13264954365,0.06723,7875.629
465,CA_Oakland.Intl,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-528205.5448699446,-524615.6875535762,3589.8573163682595,-375713.8640016071,-339507.51195344096,36206.35204816604,39796.20936453431,-21925.41942738498,25515.27674375321,3589.8573163682304,0.0,39796.20936453427,0.13555,87964.22
466,CA_Oakland.Intl,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-373168.09084222506,-369306.1271712359,3861.9636709892657,-149335.725397421,-110896.7820738455,38438.94332357549,42300.90699456475,-27067.950576134648,30929.91424712401,3861.9636709893575,0.0,42300.90699456484,0.14823,103765.44
467,CA_Oakland.Intl,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-292314.9136063601,-291300.1977745181,1014.7158318419824,-149871.49212045738,-126961.81225324405,22909.679867213315,23924.395699055298,-23103.03333077192,24117.749162613858,1014.7158318419459,0.0,23924.395699055254,0.04858,-12165.241000000002
468,CA_Oakland.Intl,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-367672.4696982428,-367253.28227430384,419.1874239389435,-141508.06940314232,-120971.04529515235,20537.024107989968,20956.211531928915,-23786.84823266111,24206.03565659999,419.1874239388817,0.0,20956.211531928853,0.03023,-30937.868
469,CA_Oxnard,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-455692.1434003301,-456245.52470148564,-553.3813011556049,-158096.82392849206,-129125.74471547018,28971.079213021847,28417.697911866235,-29577.626497546513,29024.245196390948,-553.3813011555649,0.0,28417.69791186628,0.07472999999999999,16181.357
470,CA_Oxnard,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-246726.0669147119,-246591.5712612351,134.495653476828,-82020.80860256041,-71228.21736828538,10792.591234275038,10927.086887751866,-19739.893526140782,19874.389179617643,134.49565347685348,0.0,10927.086887751891,-0.05544,-102323.254
471,CA_Oxnard,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-345193.9336383007,-342894.7774747391,2299.156163561565,-126340.58769930435,-90982.66277161152,35357.924927692846,37657.08109125441,-30071.98917590143,32371.14533946302,2299.1561635615867,0.0,37657.08109125443,0.12455999999999999,74469.243
472,CA_Oxnard,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-524701.8085324491,-523925.7968350828,776.0116973663679,-256932.0986052294,-233029.4284285448,23902.670176684594,24678.681874050963,-23140.63109865505,23916.642796021424,776.0116973663753,0.0,24678.681874050966,0.05308,-7406.726
473,CA_Oxnard,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-396813.56258895225,-395319.6417838356,1493.9208051166495,-203243.29472188844,-175022.3686481779,28220.92607371055,29714.846878827204,-23697.925814362603,25191.84661947915,1493.9208051165406,0.0,29714.84687882709,0.08201,24364.595
474,CA_Oxnard,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-347712.6836680407,-342349.93584915635,5362.747818884323,-145287.85199154442,-112020.79720620316,33267.054785341265,38629.80260422558,-21491.19994951306,26853.947768397364,5362.747818884305,0.0,38629.802604225566,0.12958,80605.787
475,CA_Oxnard,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-349628.99044071056,-348651.3334451011,977.6569956094608,-190004.64395746167,-163990.48654016654,26014.157417295122,26991.814412904583,-23110.216819930538,24087.87381554005,977.6569956095082,0.0,26991.81441290463,0.0666,7185.981
476,CA_Oxnard,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-432134.72584348975,-433856.29140231776,-1721.5655588279474,-145975.61409047028,-119179.78585950428,26795.828230966006,25074.26267213805,-32530.06468285525,30808.499124027287,-1721.5655588279626,0.0,25074.26267213804,0.055429999999999986,-4911.151
477,CA_Oxnard,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-594672.5902804319,-592637.8328476765,2034.757432755432,-369084.92268375424,-340318.5347097314,28766.38797402284,30801.14540677826,-22778.43899489422,24813.19642764976,2034.7574327555408,0.0,30801.14540677837,0.08802,31217.655
478,CA_Oxnard,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-374456.86556799256,-371200.2160303745,3256.649537617981,-145425.11115587392,-106326.6303928355,39098.48076303842,42355.130300656405,-28687.850475586256,31944.500013204208,3256.6495376179523,0.0,42355.13030065637,0.14851,104107.515
479,CA_Oxnard,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-296243.07214250753,-295962.51340685174,280.5587356557953,-146242.55185484805,-125877.46833870152,20365.083516146522,20645.64225180232,-23131.54663065743,23412.105366313208,280.55873565577707,0.0,20645.6422518023,0.02822,-32925.753
